Date,Gender,POS,Veterans
09/30/2048 12:00:00 AM,M,(v) GW Era - Pre 9/11 & GW Era - Post 9/11,865472
09/30/2048 12:00:00 AM,M,(w) GW Era - Post 9/11 only,3815138
09/30/2048 12:00:00 AM,M,(s) VNE & GW Era - Post 9/11,3376
09/30/2048 12:00:00 AM,M,(x) Post-GW Era,2760496
09/30/2048 12:00:00 AM,M,(a) All Veterans (b+c),10052163
09/30/2048 12:00:00 AM,M,(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w),6343215
09/30/2048 12:00:00 AM,M,(c) Peacetime Veterans (h+l+o+t+x),3708948
09/30/2048 12:00:00 AM,M,(d) WW II (i+j+k),0
09/30/2048 12:00:00 AM,M,(e) Korean Conflict (j+k+m+n),25
09/30/2048 12:00:00 AM,M,(f) Vietnam Era (k+n+p+q+r+s),283598
09/30/2048 12:00:00 AM,M,(g) Gulf War Era (q+r+s+u+v+w),6088080
